Route ID,Route Name,Bus ID,Bus Name,Stop ID,Stop Name,Seconds after midnight,Time
48,Intercampus (I),29726,29726,153,Jacobs Center,33356,2016-10-07 09:15:56.329230
48,Intercampus (I),29728,29728,183,Sherman/Emerson,33397,2016-10-07 09:16:37.187344
48,Intercampus (I),29726,29726,154,Tech Institute,33407,2016-10-07 09:16:47.793909
48,Intercampus (I),29728,29728,309,Sherman/Foster,33418,2016-10-07 09:16:58.389037
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,33469,2016-10-07 09:17:49.196901
48,Intercampus (I),29726,29726,155,Patten Gym,33479,2016-10-07 09:17:59.751244
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,33580,2016-10-07 09:19:40.884850
48,Intercampus (I),29724,29724,242,Ward Building,33611,2016-10-07 09:20:11.563414
48,Intercampus (I),29726,29726,282,Central L Station (westbound),33692,2016-10-07 09:21:32.582751
48,Intercampus (I),29728,29728,160,Sheridan/Foster,33723,2016-10-07 09:22:03.439044
48,Intercampus (I),29726,29726,252,Central/Jackson (westbound),33734,2016-10-07 09:22:14.002403
48,Intercampus (I),29913,29730,301,Sheridan/Loyola (northbound),33784,2016-10-07 09:23:04.837675
48,Intercampus (I),29726,29726,253,Ryan Field,33785,2016-10-07 09:23:05.339128
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,33866,2016-10-07 09:24:26.310608
48,Intercampus (I),29725,29725,226,Central/Jackson (eastbound),33876,2016-10-07 09:24:36.862627
48,Intercampus (I),29725,29725,300,Central L Station (eastbound),33937,2016-10-07 09:25:37.694166
48,Intercampus (I),29728,29728,308,Chicago/Grove,34008,2016-10-07 09:26:48.609138
48,Intercampus (I),29725,29725,307,Noyes L Station,34089,2016-10-07 09:28:09.614177
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,34160,2016-10-07 09:29:20.506586
48,Intercampus (I),29725,29725,306,Ridge/Civic Center,34171,2016-10-07 09:29:31.094440
48,Intercampus (I),29728,29728,240,Chicago/Main,34231,2016-10-07 09:30:31.954098
48,Intercampus (I),29725,29725,294,Emerson/Maple,34282,2016-10-07 09:31:22.732480
48,Intercampus (I),29725,29725,183,Sherman/Emerson,34464,2016-10-07 09:34:24.297159
48,Intercampus (I),29725,29725,309,Sherman/Foster,34505,2016-10-07 09:35:05.030984
48,Intercampus (I),29913,29730,313,Chicago/Kedzie,34535,2016-10-07 09:35:35.701832
48,Intercampus (I),29725,29725,316,Sherman/Gaffield,34556,2016-10-07 09:35:56.339030
48,Intercampus (I),29725,29725,161,Sheridan/Noyes,34667,2016-10-07 09:37:47.499429
48,Intercampus (I),29913,29730,314,Chicago/Lee,34758,2016-10-07 09:39:18.517506
48,Intercampus (I),29725,29725,160,Sheridan/Foster,34759,2016-10-07 09:39:19.021837
48,Intercampus (I),29725,29725,159,Chicago/Sheridan,34860,2016-10-07 09:41:00.141879
48,Intercampus (I),29913,29730,157,Chicago/Davis,34941,2016-10-07 09:42:21.163635
48,Intercampus (I),29725,29725,308,Chicago/Grove,34982,2016-10-07 09:43:02.047996
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),35042,2016-10-07 09:44:02.891775
48,Intercampus (I),29725,29725,239,Chicago/Greenleaf,35083,2016-10-07 09:44:43.616565
48,Intercampus (I),29725,29725,240,Chicago/Main,35204,2016-10-07 09:46:44.853178
48,Intercampus (I),29913,29730,152,Weber Arch,35215,2016-10-07 09:46:55.408090
48,Intercampus (I),29913,29730,153,Jacobs Center,35286,2016-10-07 09:48:06.310025
48,Intercampus (I),29913,29730,154,Tech Institute,35357,2016-10-07 09:49:17.275790
48,Intercampus (I),29724,29724,301,Sheridan/Loyola (northbound),35367,2016-10-07 09:49:27.814536
48,Intercampus (I),29913,29730,155,Patten Gym,35428,2016-10-07 09:50:28.679803
48,Intercampus (I),29913,29730,282,Central L Station (westbound),35549,2016-10-07 09:52:29.979945
48,Intercampus (I),29913,29730,252,Central/Jackson (westbound),35590,2016-10-07 09:53:10.702916
48,Intercampus (I),29913,29730,253,Ryan Field,35681,2016-10-07 09:54:41.752267
48,Intercampus (I),29725,29725,241,Sheridan/Loyola (southbound),36004,2016-10-07 10:00:04.616318
48,Intercampus (I),29913,29730,300,Central L Station (eastbound),36307,2016-10-07 10:05:07.062627
48,Intercampus (I),29724,29724,313,Chicago/Kedzie,36428,2016-10-07 10:07:08.269898
48,Intercampus (I),29913,29730,307,Noyes L Station,36489,2016-10-07 10:08:09.211672
48,Intercampus (I),29913,29730,306,Ridge/Civic Center,36570,2016-10-07 10:09:30.176109
48,Intercampus (I),29724,29724,314,Chicago/Lee,36570,2016-10-07 10:09:30.663368
48,Intercampus (I),29913,29730,294,Emerson/Maple,36671,2016-10-07 10:11:11.782885
48,Intercampus (I),29728,29728,242,Ward Building,36722,2016-10-07 10:12:02.614392
48,Intercampus (I),29724,29724,157,Chicago/Davis,36743,2016-10-07 10:12:23.226993
48,Intercampus (I),29913,29730,183,Sherman/Emerson,36814,2016-10-07 10:13:34.211379
48,Intercampus (I),29913,29730,309,Sherman/Foster,36844,2016-10-07 10:14:04.862400
48,Intercampus (I),29913,29730,316,Sherman/Gaffield,36885,2016-10-07 10:14:45.592126
48,Intercampus (I),29724,29724,152,Weber Arch,36916,2016-10-07 10:15:16.290530
48,Intercampus (I),29913,29730,161,Sheridan/Noyes,36977,2016-10-07 10:16:17.146765
48,Intercampus (I),29724,29724,153,Jacobs Center,36997,2016-10-07 10:16:37.745738
48,Intercampus (I),29913,29730,160,Sheridan/Foster,37048,2016-10-07 10:17:28.534002
48,Intercampus (I),29724,29724,154,Tech Institute,37059,2016-10-07 10:17:39.097194
48,Intercampus (I),29724,29724,155,Patten Gym,37130,2016-10-07 10:18:50.031779
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,37160,2016-10-07 10:19:20.685273
48,Intercampus (I),29724,29724,282,Central L Station (westbound),37291,2016-10-07 10:21:31.963919
48,Intercampus (I),29913,29730,308,Chicago/Grove,37312,2016-10-07 10:21:52.573767
48,Intercampus (I),29725,29725,242,Ward Building,37323,2016-10-07 10:22:03.117508
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,37565,2016-10-07 10:26:05.060528
48,Intercampus (I),29913,29730,240,Chicago/Main,37706,2016-10-07 10:28:26.390312
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),37877,2016-10-07 10:31:17.877585
48,Intercampus (I),29726,29726,226,Central/Jackson (eastbound),38311,2016-10-07 10:38:31.043157
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),38412,2016-10-07 10:40:12.171662
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),38442,2016-10-07 10:40:42.827784
48,Intercampus (I),29726,29726,307,Noyes L Station,38594,2016-10-07 10:43:14.258476
48,Intercampus (I),29726,29726,306,Ridge/Civic Center,38665,2016-10-07 10:44:25.185583
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,38685,2016-10-07 10:44:45.784431
48,Intercampus (I),29726,29726,294,Emerson/Maple,38776,2016-10-07 10:46:16.819097
48,Intercampus (I),29728,29728,314,Chicago/Lee,38817,2016-10-07 10:46:57.535046
48,Intercampus (I),29726,29726,183,Sherman/Emerson,38948,2016-10-07 10:49:08.895725
48,Intercampus (I),29728,29728,157,Chicago/Davis,38999,2016-10-07 10:49:59.691028
48,Intercampus (I),29726,29726,309,Sherman/Foster,39000,2016-10-07 10:50:00.179543
48,Intercampus (I),29726,29726,316,Sherman/Gaffield,39040,2016-10-07 10:50:40.909609
48,Intercampus (I),29726,29726,161,Sheridan/Noyes,39131,2016-10-07 10:52:11.962825
48,Intercampus (I),29728,29728,152,Weber Arch,39202,2016-10-07 10:53:22.869945
48,Intercampus (I),29726,29726,160,Sheridan/Foster,39243,2016-10-07 10:54:03.605840
48,Intercampus (I),29728,29728,153,Jacobs Center,39294,2016-10-07 10:54:54.373349
48,Intercampus (I),29726,29726,159,Chicago/Sheridan,39375,2016-10-07 10:56:15.366853
48,Intercampus (I),29728,29728,154,Tech Institute,39436,2016-10-07 10:57:16.192597
48,Intercampus (I),29726,29726,308,Chicago/Grove,39476,2016-10-07 10:57:56.899717
48,Intercampus (I),29728,29728,155,Patten Gym,39527,2016-10-07 10:58:47.751564
48,Intercampus (I),29913,29730,242,Ward Building,39628,2016-10-07 11:00:28.864618
48,Intercampus (I),29726,29726,239,Chicago/Greenleaf,39649,2016-10-07 11:00:49.478769
48,Intercampus (I),29726,29726,240,Chicago/Main,39710,2016-10-07 11:01:50.345048
48,Intercampus (I),29728,29728,282,Central L Station (westbound),39741,2016-10-07 11:02:21.020003
48,Intercampus (I),29728,29728,252,Central/Jackson (westbound),39812,2016-10-07 11:03:32.042164
48,Intercampus (I),29724,29724,253,Ryan Field,40003,2016-10-07 11:06:43.694458
48,Intercampus (I),29724,29724,226,Central/Jackson (eastbound),40155,2016-10-07 11:09:15.102342
48,Intercampus (I),29724,29724,300,Central L Station (eastbound),40226,2016-10-07 11:10:26.008825
48,Intercampus (I),29726,29726,241,Sheridan/Loyola (southbound),40327,2016-10-07 11:12:07.137746
48,Intercampus (I),29724,29724,307,Noyes L Station,40377,2016-10-07 11:12:57.925609
48,Intercampus (I),29724,29724,306,Ridge/Civic Center,40418,2016-10-07 11:13:38.656531
48,Intercampus (I),29724,29724,294,Emerson/Maple,40600,2016-10-07 11:16:40.197019
48,Intercampus (I),29724,29724,183,Sherman/Emerson,40741,2016-10-07 11:19:01.501638
48,Intercampus (I),29724,29724,309,Sherman/Foster,40762,2016-10-07 11:19:22.115646
48,Intercampus (I),29724,29724,316,Sherman/Gaffield,40843,2016-10-07 11:20:43.100118
48,Intercampus (I),29724,29724,161,Sheridan/Noyes,40914,2016-10-07 11:21:54.041346
48,Intercampus (I),29913,29730,301,Sheridan/Loyola (northbound),41045,2016-10-07 11:24:05.311939
48,Intercampus (I),29724,29724,160,Sheridan/Foster,41055,2016-10-07 11:24:15.870044
48,Intercampus (I),29724,29724,159,Chicago/Sheridan,41156,2016-10-07 11:25:56.970964
48,Intercampus (I),29724,29724,308,Chicago/Grove,41308,2016-10-07 11:28:28.414511
48,Intercampus (I),29724,29724,239,Chicago/Greenleaf,41439,2016-10-07 11:30:39.999719
48,Intercampus (I),29726,29726,242,Ward Building,41500,2016-10-07 11:31:40.813072
48,Intercampus (I),29913,29730,313,Chicago/Kedzie,41551,2016-10-07 11:32:31.630859
48,Intercampus (I),29724,29724,240,Chicago/Main,41582,2016-10-07 11:33:02.355065
48,Intercampus (I),29913,29730,314,Chicago/Lee,41764,2016-10-07 11:36:04.058764
48,Intercampus (I),29913,29730,157,Chicago/Davis,41955,2016-10-07 11:39:15.743591
48,Intercampus (I),29913,29730,152,Weber Arch,42127,2016-10-07 11:42:07.271051
48,Intercampus (I),29724,29724,241,Sheridan/Loyola (southbound),42178,2016-10-07 11:42:58.087037
48,Intercampus (I),29913,29730,153,Jacobs Center,42188,2016-10-07 11:43:08.618528
48,Intercampus (I),29913,29730,154,Tech Institute,42259,2016-10-07 11:44:19.523045
48,Intercampus (I),29913,29730,155,Patten Gym,42340,2016-10-07 11:45:40.510975
48,Intercampus (I),29913,29730,282,Central L Station (westbound),42512,2016-10-07 11:48:32.010189
48,Intercampus (I),29913,29730,252,Central/Jackson (westbound),42552,2016-10-07 11:49:12.744678
48,Intercampus (I),29728,29728,253,Ryan Field,42814,2016-10-07 11:53:34.824932
48,Intercampus (I),29728,29728,226,Central/Jackson (eastbound),42936,2016-10-07 11:55:36.114959
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),43007,2016-10-07 11:56:47.049312
48,Intercampus (I),29728,29728,307,Noyes L Station,43178,2016-10-07 11:59:38.603826
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,43239,2016-10-07 12:00:39.644884
48,Intercampus (I),29726,29726,301,Sheridan/Loyola (northbound),43280,2016-10-07 12:01:20.430585
48,Intercampus (I),29728,29728,294,Emerson/Maple,43361,2016-10-07 12:02:41.413741
48,Intercampus (I),29724,29724,242,Ward Building,43462,2016-10-07 12:04:22.535883
48,Intercampus (I),29728,29728,183,Sherman/Emerson,43533,2016-10-07 12:05:33.473824
48,Intercampus (I),29728,29728,309,Sherman/Foster,43564,2016-10-07 12:06:04.190098
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,43635,2016-10-07 12:07:15.088946
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,43756,2016-10-07 12:09:16.365595
48,Intercampus (I),29726,29726,313,Chicago/Kedzie,43797,2016-10-07 12:09:57.078578
48,Intercampus (I),29726,29726,314,Chicago/Lee,43878,2016-10-07 12:11:18.062754
48,Intercampus (I),29728,29728,160,Sheridan/Foster,43918,2016-10-07 12:11:58.773258
48,Intercampus (I),29726,29726,157,Chicago/Davis,44050,2016-10-07 12:14:10.084700
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,44060,2016-10-07 12:14:20.626431
48,Intercampus (I),29726,29726,152,Weber Arch,44201,2016-10-07 12:16:41.944858
48,Intercampus (I),29726,29726,153,Jacobs Center,44242,2016-10-07 12:17:22.668940
48,Intercampus (I),29728,29728,308,Chicago/Grove,44333,2016-10-07 12:18:53.709845
48,Intercampus (I),29726,29726,154,Tech Institute,44334,2016-10-07 12:18:54.232619
48,Intercampus (I),29726,29726,155,Patten Gym,44425,2016-10-07 12:20:25.319664
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,44546,2016-10-07 12:22:26.514528
48,Intercampus (I),29726,29726,282,Central L Station (westbound),44587,2016-10-07 12:23:07.245281
48,Intercampus (I),29726,29726,252,Central/Jackson (westbound),44648,2016-10-07 12:24:08.290925
48,Intercampus (I),29726,29726,253,Ryan Field,44729,2016-10-07 12:25:29.290029
48,Intercampus (I),29728,29728,240,Chicago/Main,44739,2016-10-07 12:25:39.834792
48,Intercampus (I),29724,29724,301,Sheridan/Loyola (northbound),44830,2016-10-07 12:27:10.906739
48,Intercampus (I),29724,29724,313,Chicago/Kedzie,45324,2016-10-07 12:35:24.581689
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),45476,2016-10-07 12:37:56.028377
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),45486,2016-10-07 12:38:06.569101
48,Intercampus (I),29724,29724,314,Chicago/Lee,45487,2016-10-07 12:38:07.094841
48,Intercampus (I),29913,29730,307,Noyes L Station,45578,2016-10-07 12:39:38.173564
48,Intercampus (I),29913,29730,306,Ridge/Civic Center,45629,2016-10-07 12:40:29.034235
48,Intercampus (I),29726,29726,309,Sherman/Foster,45649,2016-10-07 12:40:49.691011
48,Intercampus (I),29724,29724,157,Chicago/Davis,45660,2016-10-07 12:41:00.272269
48,Intercampus (I),29913,29730,294,Emerson/Maple,45741,2016-10-07 12:42:21.248811
48,Intercampus (I),29913,29730,183,Sherman/Emerson,45872,2016-10-07 12:44:32.573611
48,Intercampus (I),29913,29730,309,Sherman/Foster,45903,2016-10-07 12:45:03.241216
48,Intercampus (I),29724,29724,152,Weber Arch,45903,2016-10-07 12:45:03.742422
48,Intercampus (I),29726,29726,308,Chicago/Grove,45904,2016-10-07 12:45:04.228370
48,Intercampus (I),29913,29730,316,Sherman/Gaffield,45934,2016-10-07 12:45:34.919869
48,Intercampus (I),29726,29726,239,Chicago/Greenleaf,45975,2016-10-07 12:46:15.673566
48,Intercampus (I),29724,29724,153,Jacobs Center,45996,2016-10-07 12:46:36.295907
48,Intercampus (I),29913,29730,161,Sheridan/Noyes,46016,2016-10-07 12:46:56.885233
48,Intercampus (I),29724,29724,154,Tech Institute,46057,2016-10-07 12:47:37.615910
48,Intercampus (I),29726,29726,240,Chicago/Main,46098,2016-10-07 12:48:18.343450
48,Intercampus (I),29724,29724,155,Patten Gym,46129,2016-10-07 12:48:49.042817
48,Intercampus (I),29913,29730,160,Sheridan/Foster,46230,2016-10-07 12:50:30.110031
48,Intercampus (I),29707,29707,253,Ryan Field,46250,2016-10-07 12:50:50.746254
48,Intercampus (I),29724,29724,282,Central L Station (westbound),46271,2016-10-07 12:51:11.394674
48,Intercampus (I),29724,29724,252,Central/Jackson (westbound),46322,2016-10-07 12:52:02.247336
48,Intercampus (I),29707,29707,226,Central/Jackson (eastbound),46342,2016-10-07 12:52:22.856928
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,46343,2016-10-07 12:52:23.347360
48,Intercampus (I),29707,29707,300,Central L Station (eastbound),46374,2016-10-07 12:52:54.026363
48,Intercampus (I),29724,29724,253,Ryan Field,46444,2016-10-07 12:54:04.912050
48,Intercampus (I),29707,29707,307,Noyes L Station,46525,2016-10-07 12:55:25.913268
48,Intercampus (I),29913,29730,308,Chicago/Grove,46526,2016-10-07 12:55:26.414373
48,Intercampus (I),29707,29707,306,Ridge/Civic Center,46587,2016-10-07 12:56:27.240328
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,46668,2016-10-07 12:57:48.196620
48,Intercampus (I),29726,29726,241,Sheridan/Loyola (southbound),46698,2016-10-07 12:58:18.858768
48,Intercampus (I),29707,29707,294,Emerson/Maple,46719,2016-10-07 12:58:39.488252
48,Intercampus (I),29725,29725,301,Sheridan/Loyola (northbound),46790,2016-10-07 12:59:50.517673
48,Intercampus (I),29913,29730,240,Chicago/Main,46801,2016-10-07 13:00:01.084001
48,Intercampus (I),29707,29707,183,Sherman/Emerson,46861,2016-10-07 13:01:01.930166
48,Intercampus (I),29707,29707,309,Sherman/Foster,46892,2016-10-07 13:01:32.602744
48,Intercampus (I),29707,29707,316,Sherman/Gaffield,46963,2016-10-07 13:02:43.536396
48,Intercampus (I),29707,29707,161,Sheridan/Noyes,47074,2016-10-07 13:04:34.652104
48,Intercampus (I),29707,29707,160,Sheridan/Foster,47215,2016-10-07 13:06:55.980002
48,Intercampus (I),29707,29707,159,Chicago/Sheridan,47276,2016-10-07 13:07:56.841668
48,Intercampus (I),29725,29725,313,Chicago/Kedzie,47337,2016-10-07 13:08:57.708841
48,Intercampus (I),29725,29725,314,Chicago/Lee,47448,2016-10-07 13:10:48.815560
48,Intercampus (I),29707,29707,308,Chicago/Grove,47479,2016-10-07 13:11:19.512187
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),47480,2016-10-07 13:11:20.049813
48,Intercampus (I),29707,29707,239,Chicago/Greenleaf,47601,2016-10-07 13:13:21.311569
48,Intercampus (I),29725,29725,157,Chicago/Davis,47621,2016-10-07 13:13:41.907327
48,Intercampus (I),29707,29707,240,Chicago/Main,47723,2016-10-07 13:15:23.004113
48,Intercampus (I),29725,29725,152,Weber Arch,47793,2016-10-07 13:16:33.917465
48,Intercampus (I),29725,29725,153,Jacobs Center,47895,2016-10-07 13:18:15.141665
48,Intercampus (I),29725,29725,154,Tech Institute,47955,2016-10-07 13:19:15.972616
48,Intercampus (I),29725,29725,155,Patten Gym,48026,2016-10-07 13:20:26.876437
48,Intercampus (I),29725,29725,282,Central L Station (westbound),48178,2016-10-07 13:22:58.261796
48,Intercampus (I),29725,29725,252,Central/Jackson (westbound),48269,2016-10-07 13:24:29.277095
48,Intercampus (I),29707,29707,241,Sheridan/Loyola (southbound),48340,2016-10-07 13:25:40.269589
48,Intercampus (I),29729,29729,252,Central/Jackson (westbound),48501,2016-10-07 13:28:21.666617
48,Intercampus (I),29729,29729,307,Noyes L Station,48693,2016-10-07 13:31:33.303241
48,Intercampus (I),29729,29729,306,Ridge/Civic Center,48754,2016-10-07 13:32:34.143561
48,Intercampus (I),29729,29729,294,Emerson/Maple,48845,2016-10-07 13:34:05.146501
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,48885,2016-10-07 13:34:45.938765
48,Intercampus (I),29728,29728,314,Chicago/Lee,48997,2016-10-07 13:36:37.114887
48,Intercampus (I),29729,29729,183,Sherman/Emerson,49017,2016-10-07 13:36:57.737013
48,Intercampus (I),29729,29729,309,Sherman/Foster,49048,2016-10-07 13:37:28.400096
48,Intercampus (I),29729,29729,316,Sherman/Gaffield,49109,2016-10-07 13:38:29.268288
48,Intercampus (I),29729,29729,161,Sheridan/Noyes,49180,2016-10-07 13:39:40.157735
48,Intercampus (I),29726,29726,242,Ward Building,49210,2016-10-07 13:40:10.835390
48,Intercampus (I),29728,29728,157,Chicago/Davis,49231,2016-10-07 13:40:31.463578
48,Intercampus (I),29729,29729,160,Sheridan/Foster,49252,2016-10-07 13:40:52.108698
48,Intercampus (I),29729,29729,159,Chicago/Sheridan,49373,2016-10-07 13:42:53.310377
48,Intercampus (I),29728,29728,152,Weber Arch,49414,2016-10-07 13:43:34.065613
48,Intercampus (I),29728,29728,153,Jacobs Center,49495,2016-10-07 13:44:55.019839
48,Intercampus (I),29729,29729,308,Chicago/Grove,49545,2016-10-07 13:45:45.841348
48,Intercampus (I),29728,29728,154,Tech Institute,49566,2016-10-07 13:46:06.475354
48,Intercampus (I),29728,29728,155,Patten Gym,49637,2016-10-07 13:47:17.348092
48,Intercampus (I),29729,29729,239,Chicago/Greenleaf,49668,2016-10-07 13:47:48.049382
48,Intercampus (I),29729,29729,240,Chicago/Main,49779,2016-10-07 13:49:39.161277
48,Intercampus (I),29728,29728,282,Central L Station (westbound),49799,2016-10-07 13:49:59.813540
48,Intercampus (I),29728,29728,252,Central/Jackson (westbound),49890,2016-10-07 13:51:30.873494
48,Intercampus (I),29728,29728,253,Ryan Field,50062,2016-10-07 13:54:22.380732
48,Intercampus (I),29725,29725,253,Ryan Field,50284,2016-10-07 13:58:04.240883
48,Intercampus (I),29726,29726,301,Sheridan/Loyola (northbound),50314,2016-10-07 13:58:34.912416
48,Intercampus (I),29729,29729,241,Sheridan/Loyola (southbound),50335,2016-10-07 13:58:55.534427
48,Intercampus (I),29725,29725,226,Central/Jackson (eastbound),50376,2016-10-07 13:59:36.250190
48,Intercampus (I),29725,29725,300,Central L Station (eastbound),50467,2016-10-07 14:01:07.248185
48,Intercampus (I),29725,29725,307,Noyes L Station,50638,2016-10-07 14:03:58.770073
48,Intercampus (I),29725,29725,306,Ridge/Civic Center,50729,2016-10-07 14:05:29.904742
48,Intercampus (I),29725,29725,294,Emerson/Maple,50851,2016-10-07 14:07:31.089961
48,Intercampus (I),29725,29725,183,Sherman/Emerson,51032,2016-10-07 14:10:32.902598
48,Intercampus (I),29725,29725,309,Sherman/Foster,51063,2016-10-07 14:11:03.601300
48,Intercampus (I),29725,29725,316,Sherman/Gaffield,51094,2016-10-07 14:11:34.281819
48,Intercampus (I),29726,29726,313,Chicago/Kedzie,51195,2016-10-07 14:13:15.341558
48,Intercampus (I),29725,29725,161,Sheridan/Noyes,51215,2016-10-07 14:13:35.937219
48,Intercampus (I),29726,29726,314,Chicago/Lee,51306,2016-10-07 14:15:06.988557
48,Intercampus (I),29725,29725,160,Sheridan/Foster,51408,2016-10-07 14:16:48.312574
48,Intercampus (I),29725,29725,159,Chicago/Sheridan,51489,2016-10-07 14:18:09.287036
48,Intercampus (I),29726,29726,157,Chicago/Davis,51499,2016-10-07 14:18:19.829166
48,Intercampus (I),29711,29711,242,Ward Building,51601,2016-10-07 14:20:01.037917
48,Intercampus (I),29725,29725,308,Chicago/Grove,51641,2016-10-07 14:20:41.785744
48,Intercampus (I),29726,29726,152,Weber Arch,51702,2016-10-07 14:21:42.626844
48,Intercampus (I),29726,29726,153,Jacobs Center,51793,2016-10-07 14:23:13.675275
48,Intercampus (I),29725,29725,239,Chicago/Greenleaf,51804,2016-10-07 14:23:24.231361
48,Intercampus (I),29726,29726,154,Tech Institute,51844,2016-10-07 14:24:04.945681
48,Intercampus (I),29725,29725,240,Chicago/Main,51895,2016-10-07 14:24:55.776834
48,Intercampus (I),29726,29726,155,Patten Gym,51926,2016-10-07 14:25:26.429064
48,Intercampus (I),29726,29726,282,Central L Station (westbound),52057,2016-10-07 14:27:37.701677
48,Intercampus (I),29726,29726,252,Central/Jackson (westbound),52138,2016-10-07 14:28:58.654412
48,Intercampus (I),29726,29726,253,Ryan Field,52269,2016-10-07 14:31:09.985180
48,Intercampus (I),29729,29729,242,Ward Building,52300,2016-10-07 14:31:40.690335
48,Intercampus (I),29725,29725,241,Sheridan/Loyola (southbound),52623,2016-10-07 14:37:03.252241
48,Intercampus (I),29728,29728,307,Noyes L Station,52976,2016-10-07 14:42:56.042929
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,53006,2016-10-07 14:43:26.719456
48,Intercampus (I),29728,29728,294,Emerson/Maple,53107,2016-10-07 14:45:07.874301
48,Intercampus (I),29728,29728,183,Sherman/Emerson,53178,2016-10-07 14:46:18.859278
48,Intercampus (I),29728,29728,309,Sherman/Foster,53199,2016-10-07 14:46:39.502192
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,53240,2016-10-07 14:47:20.282225
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,53311,2016-10-07 14:48:31.182290
48,Intercampus (I),29728,29728,160,Sheridan/Foster,53462,2016-10-07 14:51:02.603050
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,53563,2016-10-07 14:52:43.690914
48,Intercampus (I),29728,29728,308,Chicago/Grove,53745,2016-10-07 14:55:45.266395
48,Intercampus (I),29711,29711,301,Sheridan/Loyola (northbound),53856,2016-10-07 14:57:36.443574
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,53877,2016-10-07 14:57:57.079760
48,Intercampus (I),29728,29728,240,Chicago/Main,53947,2016-10-07 14:59:07.994722
48,Intercampus (I),29726,29726,226,Central/Jackson (eastbound),54089,2016-10-07 15:01:29.314230
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),54150,2016-10-07 15:02:30.187863
48,Intercampus (I),29726,29726,307,Noyes L Station,54291,2016-10-07 15:04:51.491326
48,Intercampus (I),29726,29726,306,Ridge/Civic Center,54392,2016-10-07 15:06:32.638008
48,Intercampus (I),29711,29711,313,Chicago/Kedzie,54433,2016-10-07 15:07:13.435021
48,Intercampus (I),29726,29726,294,Emerson/Maple,54494,2016-10-07 15:08:14.458266
48,Intercampus (I),29711,29711,314,Chicago/Lee,54505,2016-10-07 15:08:25.009299
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),54606,2016-10-07 15:10:06.149989
48,Intercampus (I),29726,29726,183,Sherman/Emerson,54606,2016-10-07 15:10:06.670010
48,Intercampus (I),29711,29711,157,Chicago/Davis,54657,2016-10-07 15:10:57.454701
48,Intercampus (I),29726,29726,309,Sherman/Foster,54657,2016-10-07 15:10:57.959425
48,Intercampus (I),29729,29729,301,Sheridan/Loyola (northbound),54678,2016-10-07 15:11:18.597044
48,Intercampus (I),29726,29726,316,Sherman/Gaffield,54679,2016-10-07 15:11:19.166005
48,Intercampus (I),29726,29726,161,Sheridan/Noyes,54780,2016-10-07 15:13:00.279906
48,Intercampus (I),29711,29711,152,Weber Arch,54800,2016-10-07 15:13:20.908949
48,Intercampus (I),29711,29711,153,Jacobs Center,54891,2016-10-07 15:14:51.997980
48,Intercampus (I),29726,29726,160,Sheridan/Foster,54912,2016-10-07 15:15:12.762823
48,Intercampus (I),29711,29711,154,Tech Institute,54943,2016-10-07 15:15:43.444937
48,Intercampus (I),29726,29726,159,Chicago/Sheridan,54974,2016-10-07 15:16:14.178387
48,Intercampus (I),29711,29711,155,Patten Gym,55024,2016-10-07 15:17:04.959513
48,Intercampus (I),29726,29726,308,Chicago/Grove,55136,2016-10-07 15:18:56.170312
48,Intercampus (I),29711,29711,282,Central L Station (westbound),55166,2016-10-07 15:19:26.859192
48,Intercampus (I),29729,29729,313,Chicago/Kedzie,55217,2016-10-07 15:20:17.733269
48,Intercampus (I),29711,29711,252,Central/Jackson (westbound),55218,2016-10-07 15:20:18.384376
48,Intercampus (I),29726,29726,239,Chicago/Greenleaf,55239,2016-10-07 15:20:39.021599
